學年度,設立別,學校類別,學校統計處代碼,學校名稱,當學年度全校總量內核定新生招生名額(A),當學年度全校新生保留入學資格人數(B),當學年度全校總量內新生招生核定名額之實際註冊人數(C),當學年度全校境外(新生)學生實際註冊人數(D),當學年度全校新生註冊率(％)E=〔(C+D)/(A-B+D)〕*100％,當學年度全校招生特色說明
108,私立,技專校院,1061,中華學校財團法人中華科技大學,1922,3,1392,7,72.64,本校配合政府培育高科技與管理人才之教育政策為依歸，秉持「誠正法新」之校訓，配合國家建設及產業發展之需要，培育科技與人文兼備之專門人才，以服務國家社會為宗旨，衍生出辦學理念為「落實技職教育、創新工商科技、推展全人教育」。本校定位為實務教學型科技大學，並以「培育具注重職業倫理、敬業精神、人文關懷的科技與專業人才」為教育目標，同時以「成為一所優質教學與產學合作具特色之科技大學」為發展願景。本校特別著重公民力、就業力與創造力等基本素養能力之養成，搭配相關課程訂定專業能力及社會能力等所需之核心能力，建立優質特色課程，並結合現今行動上網趨勢，推動全面課程數位化，以提升學習成效。藉由各項教學資源運用、產學鏈結、以及畢業能力檢核，期使學生畢業後能在工程、商業、管理、健康生活、航空等領域發光發熱，以全面提昇學生就業競爭力。
108,私立,技專校院,1062,僑光科技大學,2650,2,2534,13,95.72,僑光科技大學招生特色： 1.環境優越便利 2.深耕技職教育 3.創造就業優勢 4.畢業前即就業、就業百分百 5.強調特色教學、點亮技職光芒
108,私立,技專校院,1063,廣亞學校財團法人育達科技大學,1437,4,1150,0,80.25,本校辦學為培養務實致用的應用服務管理人才，積極與地方產業合作，推動學生專業實習，落實技職教育特色。設有三個學院：(一)科技創新學院下設資訊管理系、行銷與流通管理系、多媒體與遊戲設計系、物聯網工程與應用學士位學程；(二)人文社會學院下設應用日語系、幼兒保育系、健康照顧社會工作系；(三)觀光餐旅學院下設休閒事業管理系、休閒運動管理系、餐旅經營系、時尚造型設計系。本校推動一證多照，開設跨領域學分學程課程、證照輔導課程及輔導考照措施，使學生畢業擁有大學文憑外且擁有多張證照。本校與知名優質企業產學合作，推動學生全面實習無縫接軌就業，畢業生就業率達84.08%，每年選送百位以上學生進行海外實習、國際競賽、參訪研修或志工服務，拓展學生國際視野。另設資訊管理系、行銷與流通管理系及休閒事業管理系三個碩士班，整合政府政策與地方產業特色，以觀光休閒、文化創意及健康生活三大主軸規劃教學內涵，豐富產業與學術視野。
108,私立,技專校院,1064,美和學校財團法人美和科技大學,3016,0,1966,0,65.19,一、培養學生新五倫好品德與五靜好習慣二、推動三明治教學與適性教學三、推動特色翻轉課程四、推廣近身典範課程五、推展學生海外帶薪實習六、開設英語、越語及日語等外語課程供學生選修以提升其就業競爭力七、辦理越南境外專班
108,私立,技專校院,1065,吳鳳科技大學,2024,2,1506,148,76.22,本校校區廣闊，佔地18公頃，比鄰中正大學、嘉義大學、南華大學、嘉義縣文化中心，文風鼎盛，人才薈萃，為嘉南地區唯一一所以發展實務應用科技為導向的最高學府。為達成資源共享，提升教學品質與人文素養，本校與彰雲嘉地區大學院校組成校際聯盟，共同舉辦學術、藝文及體育交流活動，增進地區師生交流互動，帶動整體文教水準提升。本校設有光機電暨材料、消防、應用數位媒體及餐旅管理研究所；大學部設有機械工程、車輛科技與經營管理、電機工程、消防、安全科技與管理、資訊工程、行銷與流通管理、應用遊戲、應用數位媒體、餐旅管理、觀光休閒管理、應用日語、休閒遊憩與運動管理、美容美髮造型設計、幼兒保育、長期照護等16個系，招收四技學生；進修部及進修學院設有大學部和專科部，提供學生在職進修管道。本校教學設施完善，運動休閒設備新穎，讓每一個學生都能有一個適宜的環境，得以持續的學習、成長與發展。
108,私立,技專校院,1066,環球學校財團法人環球科技大學,2253,0,1333,71,60.41,本校強化結合與高中、職校以策略聯盟方式進行實質資源共享，增加學生對本校辦學績效的認識，並藉此方式行銷學校特色。另外，針對有升學意願但仍須兼顧經濟壓力之學生，本校持續加強推動契合式產業班，透過與產業界合作方式，強化與高中、職校輔導室、實習處或建教合作單位聯繫；針對各機關、學會、工會或縣內產業等團體各合作單位實際需求，規劃課程並開設產學班，提供人才培育機制，提升職場人員競爭能力，並拓展新生來源。最後加強對於社會弱勢族群提供進修的機會，依據實際需求開設相關課程，以提升職場競爭能力為目標。
108,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,494,0,232,53,52.10,以全亞洲最頂尖旅遊產業特色之大學為目標，培育餐旅、飯店、教育等專業人才。在培育餐旅及飯店人才部分，本校附設有蓮潭國際會館及高雄國際會館，提供學生完善的實習與研訓機會，讓學生畢業即就業。另培育教育人才部分，本校幼教系是教育部核定之正式幼兒教育師資培育機構，學生畢業就取得正式教保人員資格，並輔導通過教師檢定成為合格幼教師資。
108,私立,技專校院,1068,中州學校財團法人中州科技大學,1697,2,1093,29,65.08,本校定位為「區域性實用型之優質科技大學」，在校訓「精、公、誠、毅」為教育最高指導原則下，以「年輕、快樂、學習、希望、追求卓越」為目標，以「從事職業技術教育，培育實務致用專業人才」為宗旨，追求「卓越、創新、品質、健康」的辦學願景，發揚「辦學正派、品質卓越」、「學生第一、正向回應」、「團隊合作、績效為先」和「分享資源、關懷社會」的「中州精神」，密切結合地區產業，發揮技職特性，強化社區服務，成為終身教育場所。中州致力培育學習者成為兼具區域性和實用型之工學、觀光與管理、健康領域實用專業人才，為達成目標，在教學研究組織建置上設置工學、觀光與管理及健康三個學院，並成立「保健食品研發暨檢驗」、「工業智動化」、「智慧雲端與大數據」等3個研究中心，以加強教學績效和研發推廣，同時將配合國家社會及經濟發展之人才需求，檢視地區性產業成長的特色，進行適時適切之教學系所或研究單位之調整。
108,私立,技專校院,1069,修平學校財團法人修平科技大學,1659,0,1400,45,84.80,本校前身為台中「樹德工專」，為工科起家之中部優質學府。民國100年升格科大後更名為「修平科技大學」，培育大台中地區學子已逾半世紀。本校特色如下：1.培育百工百業人才：本校設有工程學院、管理學院及觀光與創意學院等。無論就基礎工程工業人才建構，科技時代金融服務產業骨幹栽培，新興觀光產業與文化精英涵養等，都能提供各面向教育資源，孕育學生專業知能以注入社會新血能量。2.在職可進修，修習可兼職：本校提供各種學制，除日間部外，另有進修部與附設進修學院，可於夜間或週六日上課，讓仍需工作者有機會同時進修學業；同時本校是全台唯一坐落於工業區之科技大學，學生就近兼職機會更多，實為就讀本校之附加利益。3.校外實習累積職場競爭力：本校提供知名大企業實習以增進實務經驗，或者海外實習/研習以拓展國際視野，為學生儲備未來職場不被取代的優勢。
108,私立,技專校院,1070,長庚學校財團法人長庚科技大學,2215,0,2167,7,97.84,1.本校辦學績優，深獲學生、家長與社會肯定：(1)所有系所通過台灣評鑑協會「專業學門教育認證」。(2)遠見雜誌「2019台灣最佳大學排行榜」在科大排名中，本校教學表現第1、生師比及學生平均經費第2、財務體質第3；辦學聲望在全國私立技職學校排名第7名。(3)108學年度新生註冊率達97.8%。(4)107-108年度獲教育部高教深耕計畫補助1億2114萬元。2.設林口及嘉義校區，四技日間部設護理系、幼兒保育系、化妝品應用系、保健營養系；二技日間部設護理系、高齡暨健康照護管理系、呼吸照護系、化妝品應用系、幼兒保育系；二技進修部設護理系、高齡暨健康照護管理系、幼兒保育系；研究所設高齡暨健康照護管理研究所、健康產業科技研究所、護理系碩士在職專班。3.招生專線林口校區03-2118999轉5533(日間部)、5605(進修部)。嘉義校區05-3628800轉2361(日間部)、2371(進修部)。
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,3345,0,2760,167,83.34,本校辦學特色分為校務精進主軸及特色發展主軸；校務精進主軸包含：1.關鍵職場技能扎根、2.國際移動能力培育、3.品德養成輔導扶弱、4.教師專業產學攜手、5.產業人才培訓接軌；特色發展主軸包含：1.一畢二語三獎四證、2.三創基磐實作磨練、3.科技潮流實務融入、4.海外交流學涯飛颺、5.人才職涯分流學習。
108,私立,技專校院,1072,大華學校財團法人敏實科技大學,251,0,161,0,64.14,(一)、精進科大定位，發展辦學特色 (二)、配合產業需求，調整學院架構 (三)、深化教學機制與創新學習輔導 (四)、設置研究中心、落實研發成果與鼓勵師生參與各項競賽 (五)、規劃校園建設、建設優質學習環境
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,3116,2,1976,205,65.71,經過50餘年來的穩健發展與經驗傳承，本校的辦學成效深獲各界肯定，除了104-106年共獲得教育部教學卓越計畫九千一百五十萬的補助外，107年更獲得教育部高教深耕計畫五年共三億兩千九百萬的補助，同時教育部創新教學先導計畫、USR、IR連續3年計畫等也都全數通過獲得補助；學生參與各項國內外競賽則屢創佳績，104-106年度總計榮獲468項國內外競賽獎項，摘下包括德國紅點設計獎、國際餐飲廚藝大賽特金牌以及亞洲調酒大賽花式總冠軍在內的多項大獎；本校並獲選為「大專校院校務財務資訊公開」私立技專校院參考製作典範代表，同時獲教育部「品德教育特色學校」獎項肯定。本校自我定位為一所「以務實致用之旨，培育專業服務技術人才」之親產業科技大學，配合政府持續 推動「技職教育再造方案」，積極朝「調整制度、彈性課程、實務增能、就業接軌」方向提升競爭力。
